id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
463,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,30.0,,0.838347025,-0.042235392,21.0,DE,0,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,PH,2/6/2025,224311-51-7,224311-51-7,cat
464,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,30.0,,0.838347025,-0.063320549,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/6/2025,932710-63-9,932710-63-9,cat
465,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,30.0,,0.838347025,-0.039494653,21.0,DE,0,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,484.70500000000027,9.4452,484.70500000000027,9.4452,PH,2/6/2025,1160861-53-9,1160861-53-9,cat
466,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,10.0,,1.720593979,-0.126893889,21.0,DE,0,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,PH,2/6/2025,224311-51-7,224311-51-7,cat
467,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,10.0,,1.720593979,-0.077371294,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/6/2025,932710-63-9,932710-63-9,cat
468,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,10.0,,1.720593979,-0.065143082,21.0,DE,0,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,484.70500000000027,9.4452,484.70500000000027,9.4452,PH,2/6/2025,1160861-53-9,1160861-53-9,cat
469,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,10.0,,0.838347025,0.001890537,21.0,DE,0,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,PH,2/6/2025,224311-51-7,224311-51-7,cat
470,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,10.0,,0.838347025,-0.063652456,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/6/2025,932710-63-9,932710-63-9,cat
471,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,10.0,,0.838347025,-0.004007206,21.0,DE,0,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,484.70500000000027,9.4452,484.70500000000027,9.4452,PH,2/6/2025,1160861-53-9,1160861-53-9,cat
472,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,20.0,,1.720593979,-0.160963771,21.0,DE,0,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,PH,2/6/2025,224311-51-7,224311-51-7,cat
473,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,20.0,,1.720593979,-0.118933471,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/6/2025,932710-63-9,932710-63-9,cat
474,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Cyclohexane,20.0,,1.720593979,-0.069485184,21.0,DE,0,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,484.70500000000027,9.4452,484.70500000000027,9.4452,PH,2/6/2025,1160861-53-9,1160861-53-9,cat
475,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,20.0,,0.838347025,-0.151953554,21.0,DE,0,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,CC(C)(P(c1c(c2ccccc2)cccc1)C(C)(C)C)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,298.4100000000001,6.057800000000005,298.4100000000001,6.057800000000005,PH,2/6/2025,224311-51-7,224311-51-7,cat
476,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,20.0,,0.838347025,-0.116720755,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/6/2025,932710-63-9,932710-63-9,cat
477,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Cyclohexane,20.0,,0.838347025,-0.056216366,21.0,DE,0,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,CC(C)c1c(c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)cc(C(C)C)c1,1.0,ligand,C1CCCCC1,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,484.70500000000027,9.4452,484.70500000000027,9.4452,PH,2/6/2025,1160861-53-9,1160861-53-9,cat
478,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,30.0,,0.195522762,1.0,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,,60804-74-2,60804-74-2,cat
479,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,30.0,,0.078074137,0.822,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,,60804-74-2,60804-74-2,cat
480,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,30.0,,0.320534523,0.732,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,,60804-74-2,60804-74-2,cat
481,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,30.0,,0.195522762,0.989386792,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,641.7,2.5283000000000007,641.7,2.5283000000000007,CO-A19,,23570-43-6,23570-43-6,cat
482,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,30.0,,0.078074137,0.764150943,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,641.7,2.5283000000000007,641.7,2.5283000000000007,CO-A19,,23570-43-6,23570-43-6,cat
483,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,30.0,,0.320534523,0.668632075,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,641.7,2.5283000000000007,641.7,2.5283000000000007,CO-A19,,23570-43-6,23570-43-6,cat
484,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,30.0,,0.51909254,0.400817996,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
485,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,30.0,,0.45587198,0.742331288,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
486,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,20.0,,0.51909254,0.554192229,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
487,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.795501022,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
488,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,10.0,,0.51909254,0.889570552,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
489,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,10.0,,0.45587198,0.924335378,21.0,DE,0,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,n12ccccc1c3ccccn3[Ru+2]245(n6c(c7n5cccc7)cccc6)n8c(c9ccccn94)cccc8,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,569.6340000000001,5.690300000000006,569.6340000000001,5.690300000000006,DB1,12/3/2024,60804-74-2,60804-74-2,cat
490,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,30.0,,0.51909254,0.738181818,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,641.7,2.5283000000000007,641.7,2.5283000000000007,CO-A19,12/3/2024,23570-43-6,23570-43-6,cat
491,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,30.0,,0.45587198,0.859393939,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,641.7,2.5283000000000007,641.7,2.5283000000000007,CO-A19,12/3/2024,23570-43-6,23570-43-6,cat
492,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,10.0,,3.30137418,0.577050511,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,PGC,2/20/2025,Pincer LIG7,Pincer LIG7,cat
493,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,10.0,,3.30137418,0.407317073,21.0,CF,0,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,PGC,2/20/2025,Pincer LIG8,Pincer LIG8,cat
494,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,10.0,,3.30137418,0.464095351,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,PGC,2/20/2025,Pincer LIG9,Pincer LIG9,cat
495,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,10.0,,3.30137418,0.225900901,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,PGC,2/20/2025,Pincer LIG10,Pincer LIG10,cat
496,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,10.0,,0.45587198,0.279092569,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,PGC,2/20/2025,Pincer LIG7,Pincer LIG7,cat
497,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,10.0,,0.45587198,0.73495935,21.0,CF,0,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,PGC,2/20/2025,Pincer LIG8,Pincer LIG8,cat
498,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,10.0,,0.45587198,0.421972165,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,PGC,2/20/2025,Pincer LIG9,Pincer LIG9,cat
499,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,10.0,,0.45587198,0.095045045,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,PGC,2/20/2025,Pincer LIG10,Pincer LIG10,cat
500,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,10.0,,0.153480228,-0.115829333,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,PGC,2/20/2025,Pincer LIG7,Pincer LIG7,cat
501,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,10.0,,0.153480228,0.154878049,21.0,CF,0,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,PGC,2/20/2025,Pincer LIG8,Pincer LIG8,cat
502,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,10.0,,0.153480228,-0.281832988,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,PGC,2/20/2025,Pincer LIG9,Pincer LIG9,cat
503,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,10.0,,0.153480228,-0.05472973,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,PGC,2/20/2025,Pincer LIG10,Pincer LIG10,cat
504,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,30.0,,3.30137418,0.447536405,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,PGC,2/20/2025,Pincer LIG7,Pincer LIG7,cat
505,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,30.0,,3.30137418,0.361832612,21.0,CF,0,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,PGC,2/20/2025,Pincer LIG8,Pincer LIG8,cat
506,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,30.0,,3.30137418,0.475668193,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,PGC,2/20/2025,Pincer LIG9,Pincer LIG9,cat
507,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,30.0,,3.30137418,0.355029586,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,315.401,5.549400000000005,PGC,2/20/2025,Pincer LIG10,Pincer LIG10,cat
508,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,30.0,,0.45587198,0.490225414,21.0,CF,0,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,397.5280000000002,7.893200000000008,397.5280000000002,7.893200000000008,PGC,2/20/2025,Pincer LIG7,Pincer LIG7,cat
509,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,30.0,,0.45587198,0.753246753,21.0,CF,0,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,1.0,ligand,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,477.4880000000001,6.001200000000004,PGC,2/20/2025,Pincer LIG8,Pincer LIG8,cat
