id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
448,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Toluene,10.0,,2.439741329,0.451107062,21.0,DE,0,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,976.959,11.176499999999987,976.959,11.176499999999987,IrRu,1/23/2025,870987-63-6,870987-63-6,cat
449,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Toluene,20.0,,0.341009623,0.058788599,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,641.7,2.5283000000000007,641.7,2.5283000000000007,IrRu,1/23/2025,23570-43-6,23570-43-6,cat
450,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Toluene,20.0,,0.341009623,-0.002873477,21.0,DE,0,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,654.7930000000002,5.767100000000005,654.7930000000002,5.767100000000005,IrRu,1/23/2025,94928-86-6,94928-86-6,cat
451,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Toluene,20.0,,0.341009623,0.60985957,21.0,DE,0,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,976.959,11.176499999999987,976.959,11.176499999999987,IrRu,1/23/2025,870987-63-6,870987-63-6,cat
452,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Toluene,20.0,,0.716741199,0.041122328,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,641.7,2.5283000000000007,641.7,2.5283000000000007,IrRu,1/23/2025,23570-43-6,23570-43-6,cat
453,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Toluene,20.0,,0.716741199,0.900321109,21.0,DE,0,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,654.7930000000002,5.767100000000005,654.7930000000002,5.767100000000005,IrRu,1/23/2025,94928-86-6,94928-86-6,cat
454,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Toluene,20.0,,0.716741199,0.98053669,21.0,DE,0,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,976.959,11.176499999999987,976.959,11.176499999999987,IrRu,1/23/2025,870987-63-6,870987-63-6,cat
455,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Toluene,20.0,,2.439741329,0.182007126,21.0,DE,0,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,641.7,2.5283000000000007,641.7,2.5283000000000007,IrRu,1/23/2025,23570-43-6,23570-43-6,cat
456,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Toluene,20.0,,2.439741329,0.422993818,21.0,DE,0,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,C1(C2=CC=CC=C23)=[N]([Ir]345([N]6=C(C7=CC=CC=C75)C=CC=C6)[N]8=C(C9=CC=CC=C94)C=CC=C8)C=CC=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,654.7930000000002,5.767100000000005,654.7930000000002,5.767100000000005,IrRu,1/23/2025,94928-86-6,94928-86-6,cat
457,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Toluene,20.0,,2.439741329,0.509984724,21.0,DE,0,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,CC(C)(C)C1=CC=[N]([Ir+]23([N]4=C(C5=C3C=C(F)C=C5F)C=CC(C(F)(F)F)=C4)6C(C=C(C(F)(F)F)C=C7)=C7C8=C(F)C=C(F)C=[N]82)C(C9=[N]6C=CC(C(C)(C)C)=C9)=C1,1.0,metal_catalyst,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,976.959,11.176499999999987,976.959,11.176499999999987,IrRu,1/23/2025,870987-63-6,870987-63-6,cat
458,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.085333915,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
459,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.207667732,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
460,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.150262467,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
461,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.310061602,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
462,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.184491979,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
463,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,30.0,,1.418404367,-0.092972501,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
464,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,30.0,,1.418404367,-0.274760383,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
465,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,30.0,,1.418404367,-0.112860892,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
466,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,30.0,,1.418404367,-0.229979466,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
467,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,30.0,,1.418404367,-0.12745098,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
468,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,30.0,,0.762989989,-0.020296814,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
469,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,30.0,,0.762989989,-0.10543131,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
470,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,30.0,,0.762989989,0.013779528,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
471,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,30.0,,0.762989989,0.028747433,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
472,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,30.0,,0.762989989,-0.07486631,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
473,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,20.0,,3.650866078,-0.104975993,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
474,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,20.0,,3.650866078,-0.31629393,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
475,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,20.0,,3.650866078,-0.164041995,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
476,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,20.0,,3.650866078,-0.367556468,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
477,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,20.0,,3.650866078,-0.206773619,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
478,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,20.0,,1.418404367,-0.13443911,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
479,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,20.0,,1.418404367,-0.367412141,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
480,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,20.0,,1.418404367,-0.189632546,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
481,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,20.0,,1.418404367,-0.396303901,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
482,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,20.0,,1.418404367,-0.259358289,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
483,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,20.0,,0.762989989,-0.101702313,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
484,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,20.0,,0.762989989,-0.343450479,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
485,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,20.0,,0.762989989,-0.075459318,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
486,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,20.0,,0.762989989,-0.126283368,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
487,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,20.0,,0.762989989,-0.136363636,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
488,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,10.0,,3.650866078,-0.070274989,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
489,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,10.0,,3.650866078,-0.095846645,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
490,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,10.0,,3.650866078,-0.043963255,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
491,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,10.0,,3.650866078,-0.032854209,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
492,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,10.0,,3.650866078,-0.13368984,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
493,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,10.0,,1.418404367,-0.101047577,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
494,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,10.0,,1.418404367,-0.110223642,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
495,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,10.0,,1.418404367,-0.083333333,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
496,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,10.0,,1.418404367,-0.301848049,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
497,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Petroleum ether,10.0,,1.418404367,-0.273618538,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
498,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,10.0,,0.762989989,-0.103884766,21.0,DE,0,c1cccnc1,c1cccnc1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,79.10199999999999,1.0816,79.10199999999999,1.0816,GC1,1/29/2025,110-86-1,110-86-1,cat
499,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,10.0,,0.762989989,-0.047923323,21.0,DE,0,CN(C)CCN(C)C,CN(C)CCN(C)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,116.208,0.10959999999999992,116.208,0.10959999999999992,GC1,1/29/2025,110-18-9,110-18-9,cat
500,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,10.0,,0.762989989,-0.085958005,21.0,DE,0,NC1CCCCC1,NC1CCCCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,99.177,1.2778,99.177,1.2778,GC1,1/29/2025,108-91-8,108-91-8,cat
501,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,10.0,,0.762989989,-0.127310062,21.0,DE,0,CN(c1ccncc1)C,CN(c1ccncc1)C,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,122.17099999999998,1.1476,122.17099999999998,1.1476,GC1,1/29/2025,1122-58-3,1122-58-3,cat
502,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Petroleum ether,10.0,,0.762989989,-0.229055258,21.0,DE,0,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,1.0,organocatalyst,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,201.26599999999993,1.3781999999999996,201.26599999999993,1.3781999999999996,GC1,1/29/2025,69610-40-8,69610-40-8,cat
503,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Petroleum ether,30.0,,3.650866078,-0.067536954,21.0,DE,0,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,CN(c1ccc(P(C(C)(C)C)C(C)(C)C)cc1)C,1.0,ligand,CCCCC,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,265.381,4.456800000000004,265.381,4.456800000000004,PH,2/3/2025,932710-63-9,932710-63-9,cat
