id,batch,date,solute_identifier,secondary_solute_identifier,secondary_solute_ratio,solvent,membrane,permeance,pressure,temperature,process_configuration,rejection,exclude
650,PH,2/3/2025,1160861-53-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.864542696,0
651,PH,2/3/2025,224311-51-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.618008848,0
652,PH,2/3/2025,932710-63-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.512332554,0
653,PH,2/3/2025,247940-06-3,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.66668786,0
654,PH,2/3/2025,213697-53-1,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.704430875,0
655,PH,2/3/2025,564483-18-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.72648889,0
656,PH,2/3/2025,1160861-53-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.844839233,0
657,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.866471787,0
658,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.937465412,0
659,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.892554339,0
660,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.93954918,0
661,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.820125189,1
662,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.903431101,1
663,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.856328041,1
664,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.952868852,1
665,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,10,21,CF,0.19455613,0
666,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.296347537,0
667,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.358486203,0
668,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,10,21,CF,0.943647541,0
669,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.818107649,0
670,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.92017663,0
671,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.877506155,0
672,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.905279503,0
673,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.706957704,1
674,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.861752717,1
675,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.804695744,1
676,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.913043478,1
677,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.143675875,0
678,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.354619565,0
679,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.468167429,0
680,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,20,21,CF,0.936335404,0
681,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.808913078,0
682,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.929301533,0
683,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.903702119,0
684,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.954285714,0
685,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.65904088,1
686,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.818994889,1
687,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.769741066,1
688,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.822857143,1
689,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.332559769,0
690,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.572827939,0
691,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.619516371,0
692,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.934285714,0
693,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.053672468,0
694,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.033891429,0
695,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.03428644,0
696,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.042235392,0
697,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.063320549,0
698,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.039494653,0
699,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.126893889,0
700,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.077371294,0
701,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.065143082,0
702,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,0.001890537,0
703,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,-0.063652456,0
704,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,-0.004007206,0
705,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,20,21,DE,-0.160963771,0
706,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,20,21,DE,-0.118933471,0
707,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,20,21,DE,-0.069485184,0
708,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,PMPerformance,0.838347025,20,21,DE,-0.151953554,0
709,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,20,21,DE,-0.116720755,0
710,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,20,21,DE,-0.056216366,0
711,DB1,N/A,60804-74-2,None,0.5,Ethanol,PMS600,0.27,30,21,DE,1,0
712,DB1,N/A,60804-74-2,None,0.5,Ethanol,GMT-oNF-2,0.195522762,30,21,DE,1,0
713,DB1,N/A,60804-74-2,None,0.5,Ethanol,DM300,0.078074137,30,21,DE,0.822,0
714,DB1,N/A,60804-74-2,None,0.5,Ethanol,SS336,0.320534523,30,21,DE,0.732,0
715,CO-A17,N/A,68109-03-5,None,0.5,Ethanol,PMS600,0.27,30,21,DE,0.889273356,1
716,CO-A17,N/A,68109-03-5,None,0.5,Ethanol,GMT-oNF-2,0.195522762,30,21,DE,0.993079585,1
717,CO-A17,N/A,68109-03-5,None,0.5,Ethanol,DM300,0.078074137,30,21,DE,0.920415225,1
718,CO-A17,N/A,68109-03-5,None,0.5,Ethanol,SS336,0.320534523,30,21,DE,0.937716263,1
719,CO-A19,N/A,23570-43-6,None,0.5,Ethanol,NFX,0.24,30,21,DE,0.526501767,0
720,CO-A19,N/A,23570-43-6,None,0.5,Ethanol,PMS600,0.27,30,21,DE,1,0
721,CO-A19,N/A,23570-43-6,None,0.5,Ethanol,GMT-oNF-2,0.195522762,30,21,DE,0.989386792,0
722,CO-A19,N/A,23570-43-6,None,0.5,Ethanol,DM300,0.078074137,30,21,DE,0.764150943,0
723,CO-A19,N/A,23570-43-6,None,0.5,Ethanol,SS336,0.320534523,30,21,DE,0.668632075,0
724,DB1,N/A,60804-74-2,None,0.5,Ethanol,NFX,0.24,30,21,DE,0.912350598,0
725,DB1,N/A,60804-74-2,None,0.5,Ethanol,TS40,0.3787,30,21,DE,0.892430279,1
726,CO-A19,12/3/2024,23570-43-6,None,0.5,Acetonitrile,NFX,0.36,30,21,DE,0.738181818,0
727,CO-A19,12/3/2024,23570-43-6,None,0.5,Acetonitrile,TS40,1.46,30,21,DE,0.859393939,1
728,CO-A19,12/5/2024,23570-43-6,None,0.5,Acetonitrile,NFX,0.36,30,21,DE,0.121284185,0
729,CO-A17,12/4/2024,68109-03-5,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,1,1
730,CO-A17,12/4/2024,68109-03-5,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.952380952,1
731,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,PMS600,0.42,30,21,DE,0.989775051,0
732,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.400817996,0
733,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.742331288,0
734,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,PMS600,0.42,20,21,DE,0.746421268,0
735,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,DM300,0.51909254,20,21,DE,0.554192229,0
736,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,SS336,0.45587198,20,21,DE,0.795501022,0
737,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,PMS600,0.42,10,21,DE,0.883435583,0
738,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.889570552,0
739,DB1,12/3/2024,60804-74-2,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,0.924335378,0
740,CO-A19,12/3/2024,23570-43-6,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.738181818,0
741,CO-A19,12/3/2024,23570-43-6,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.859393939,0
742,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.577050511,0
743,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.407317073,0
744,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.464095351,0
745,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.225900901,0
746,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.279092569,0
747,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.73495935,0
748,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.421972165,0
749,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.095045045,0
750,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,-0.115829333,0
751,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.154878049,0
752,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,-0.281832988,0
753,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,-0.05472973,0
754,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.447536405,0
755,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.361832612,0
756,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.475668193,0
757,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.355029586,0
758,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.490225414,0
759,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.753246753,0
760,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.700830582,0
761,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.379622781,0
762,PGC,2/20/2025,Pincer LIG7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,-0.328545781,0
763,PGC,2/20/2025,Pincer LIG8,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.242424242,0
764,PGC,2/20/2025,Pincer LIG9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.075976999,0
765,PGC,2/20/2025,Pincer LIG10,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.137019231,0
766,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.058405016,0
767,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.363359443,0
768,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.304201681,0
769,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,0.050041528,0
770,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.12364338,0
771,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.294604003,0
772,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.391491597,0
773,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.096345515,0
774,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.370769354,0
775,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.069190601,0
776,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.132247899,0
777,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.153239203,0
778,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.249939706,0
779,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,0.46997389,0
780,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.085084034,0
781,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,0.015780731,0
782,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.136707131,0
783,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.53437772,0
784,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.503676471,0
785,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.098421927,0
786,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.125050245,0
787,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.496518712,0
788,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.519957983,0
789,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.133928571,0
790,PGC,2/18/2025,Pincer LIG7,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.40397138,0
791,PGC,2/18/2025,Pincer LIG8,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.167101828,0
792,PGC,2/18/2025,Pincer LIG9,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.264915966,0
793,PGC,2/18/2025,Pincer LIG10,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.168604651,0
794,Pincer1,2/12/2025,Pincer1,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.983556674,0
795,Pincer1,2/12/2025,Pincer1,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.978287612,0
796,Pincer5,2/17/2025,Pincer5,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.992376039,0
797,Pincer5,2/17/2025,Pincer5,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.987588136,0
798,Pincer11,2/18/2025,Pincer11,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.938781014,0
799,Pincer11,2/18/2025,Pincer11,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.925716514,0
800,Pincer4,2/19/2025,Pincer4,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.983031545,0
801,Pincer4,2/19/2025,Pincer4,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.981119135,0
802,Pincer3,2/19/2025,Pincer3,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.713963116,0
803,Pincer3,2/19/2025,Pincer3,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.694719472,0
804,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.99690933,0
805,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.997305876,0
806,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.999704338,0
807,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.865432394,0
808,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.999388269,0
809,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.996408694,0
810,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.999372175,0
811,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.884975824,0
812,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.999747433,0
813,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.99887036,0
814,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.985935495,0
815,Pincer2,2/12/2025,Pincer2,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.899241887,0
816,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,-0.065341875,0
817,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.776644165,0
818,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,GMT-NC,1.819539983,10,21,CF,-0.1774289,0
819,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.140103792,0
820,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.739514108,0
821,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,-0.41282588,0
822,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.114744784,0
823,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.629291559,0
824,Pincer3,2/12/2025,Pincer3,None,0.5,Acetonitrile,GMT-NC,1.819539983,30,21,CF,-0.226643194,0
825,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,0.449685843,0
826,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.673424308,0
827,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.713773807,0
828,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,0.944924406,0
829,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,0.143333988,0
830,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,0.202091105,0
831,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.04928333,0
832,Pincer4,2/12/2025,Pincer4,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,DE,0.995042215,0
833,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.999788494,0
834,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.99534687,0
835,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,1,0
836,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.89213198,0
837,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.999341238,0
838,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.995169082,0
839,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.953667106,0
840,Pincer1,2/17/2025,Pincer1,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.903381643,0
841,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.455026041,0
842,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.989178549,0
843,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,GMT-NC,1.819539983,10,21,CF,0.861509277,0
844,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.363503937,0
845,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.845055163,0
846,Pincer2,2/17/2025,Pincer2,None,0.5,Acetonitrile,GMT-NC,1.819539983,30,21,CF,0.653800637,0
847,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.999730603,0
848,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.997575431,0
849,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.994881466,0
850,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.973868534,0
851,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.998859749,0
852,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.996294185,0
853,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.961801596,0
854,Pincer12,2/18/2025,Pincer12,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.965507412,0
855,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.912292818,0
856,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.897790055,0
857,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.921685083,0
858,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.794060773,0
859,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.914165498,0
860,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.873211781,0
861,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.880084151,0
862,Pincer11,2/19/2025,Pincer11,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.798597475,0
863,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,-0.08868974,0
864,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.940976514,0
865,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,GMT-NC,1.819539983,10,21,CF,0.762360939,0
866,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,-0.095065789,0
867,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.889473684,0
868,Pincer1,2/19/2025,Pincer1,None,0.5,Acetonitrile,GMT-NC,1.819539983,30,21,CF,0.66875,0
869,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.987190083,0
870,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.979132231,0
871,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.973140496,0
872,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.878512397,0
873,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.989193682,0
874,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.97921862,0
875,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.975477972,0
876,Pincer5,2/19/2025,Pincer5,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.889443059,0
