solute_smiles_1,solvent,membrane,solvent_smiles,solvent_viscosity,solvent_density,permeance,solute_diffusivity_1,solute_density_1,solute_mw_1,solute_solubility_1,solute_rejection_1,solute_molar_volume_1,solute_permeance_1,solute_cost_1
CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7481123688920001,10000,0.94850741,0.0005754710529938462,7.927237973596182e-08,
CC1(c2c(Oc3c1cccc3[P](c4ccccc4)([Pd][P]5(c6ccccc6)c7ccccc7)c8ccccc8)c5ccc2)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.684096324904,10000,0.950846896,0.0005262279422338462,7.569709887453816e-08,
c1([P]([Pd]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)[P](c8ccccc8)(c9ccccc9)c%10ccccc%10)(c%11ccccc%11)c%12ccccc%12)ccccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.1542680344400003,10000,0.9979614,0.0008878984880307695,3.060028812467902e-09,52747.91529
O=C1[Co](C2=O)([C]=O)([C]=O)([C]=O)[Co]12([C]=O)([C]=O)[C]=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3418257069599999,10000,0.756730346,0.00026294285150769227,4.433483475365347e-07,5817.172941
CCCCCCCC[P](CCCCCCCC)([Co]12([C]=O)([C]=O)[Co](C2=O)([C]=O)([C]=O)([P](CCCCCCCC)(CCCCCCCC)CCCCCCCC)C1=O)CCCCCCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.026581554244,10000,0.976689552,0.0007896781186492308,3.5281777606707e-08,
[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.32605652065199997,10000,0.82393995,0.0002508127081938461,3.0353325819273057e-07,
FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.6950807910319999,10000,0.9398499,0.0005346775315630769,9.315796660836698e-08,699563.4824
Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.86292864102,10000,0.8162298719999999,0.0006637912623230769,3.003641474912175e-07,66572.65882
CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.8253491781962701,10000,0.95900792,0.0006348839832279001,6.267924290548484e-08,1449383.765
CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.603336073904,10000,0.855928134,0.0004641046722338462,2.3544576742733691e-07,28240.82635
Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.49710198494799995,10000,0.907580018,0.0003823861422676923,1.4719174216046963e-07,
N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n(c5c6cccc5)c7c6cccc7)c(n(c8c9cccc8)c%10c9cccc%10)c1n(c%11c%12cccc%11)c%13c%12cccc%13,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7882688450240001,10000,0.935478114,0.0006063606500184616,9.987524113485908e-08,5977001.882
CC[C@@H]1CN2CCC1CC2[C@H](Oc3c4ccccc4c(O[C@@H](C5CC6CCN5C[C@@H]6CC)c7c8cc(OC)ccc8ncc7)nn3)c9c%10cc(OC)ccc%10ncc9,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.778420654208,10000,0.907446408,0.0005987851186215385,1.4534533053710797e-07,177057.5718
Ic1c(O[Na])c(I)cc2c1OC3C(C(C(I)=CC3=C2c4c(Cl)c(Cl)c(Cl)c(Cl)c4C(O[Na])=O)=O)I,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.0174787145080002,10000,0.963348254,0.0007826759342369232,5.576995303893509e-08,143666.8235
Oc(c1c2c(O)ccc3c2cccc3)ccc4c1cccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.286099379688,10000,0.841532426,0.00022007644591384614,2.7054472582722257e-07,10091.93788
C[n+](c(cccc1)c1c2c3c(C)cc(C)cc3C)c4c2cccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.31217467612409,10000,0.865592722,0.0002401343662493,2.2413532458989735e-07,147668.1318
C1OCCOCCOCCOCCOCCOC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.264157288488,10000,0.44485273,0.00020319791422153847,1.4714009193315283e-06,27551.47294
c12c(OCCOCCOc3c(OCCOCCO2)cccc3)cccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.360157288488,10000,0.6401358140000001,0.0002770440680676923,7.268080221476122e-07,3336.032
Oc1ccc(C2(c3ccc(O)cc3O4)c5c(C(O2)=O)cccc5)c4c1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.33206847348400004,10000,0.8448924080000001,0.00025543728729538465,2.625509514275193e-07,56140.84
Fc1c(B(c2c(F)c(F)c(F)c(F)c2F)c3c(F)c(F)c(F)c(F)c3F)c(F)c(F)c(F)c1F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5119853537,10000,0.852564512,0.00039383488746153847,2.4343099226738337e-07,124682.1882
c12ccccc1c([N]C3[N]C([N]4)c5ccccc53)[nH]c2[N]C([N]6)c7ccccc7C6[N]c8[nH]c4c9c8cccc9,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5181967427040002,10000,0.88082495,0.00039861287900307704,1.9295379331980117e-07,22458.15765
N=C(N(C)C)N(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.11511094741599999,10000,0.674776774,8.85468826276923e-05,6.891857496787742e-07,37.93574266
OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.201136493468,10000,0.6065578220000001,0.00015472037959076923,8.75906244702817e-07,3054.416471
CCCC[N+](CCCC)(CCCC)CCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.24228422657209,10000,0.8900033879999999,0.0001863724819785308,1.808708805005176e-07,455.4114824
S=c1c(NC[C@H]2NCCC2)c(NCc3ccccc3)c1=S,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.317102039608,10000,0.8657115000000001,0.0002439246458523077,2.238007666587714e-07,
O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.38520015634399996,10000,0.877694404,0.00029630781257230767,2.005959454487549e-07,
O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.628190910012,10000,0.939618692,0.0004832237769323077,9.372436413742011e-08,
N[C@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.32319976242000004,10000,0.8347379659999999,0.0002486152018615385,2.8243547362794684e-07,
NC1CCCCC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.09910479941599999,10000,0.31191089,7.623446108923076e-05,2.770199612851919e-06,
c1cccnc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.07904219915999999,10000,0.2595770886,6.080169166153846e-05,3.5582362374444087e-06,77.32790224
CN(C)CCN(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.116131348512,10000,0.5372320260000001,8.93318065476923e-05,1.1872406511262266e-06,91.19605313
CCN(CC)CC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.10112044947999999,10000,0.566842924,7.778496113846153e-05,1.0725634102559676e-06,45.42153622
CN(c1ccncc1)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.12208439832,10000,0.3559621679999999,9.391107563076923e-05,2.2720727227590344e-06,704.2741176
Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5cccc3c5O)ccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.4241674592479999,10000,0.8469446999999999,0.00032628266095999995,2.5597433507584797e-07,111366.2
[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,3.318920273648001,10000,0.9490578,0.002553015595113847,7.659059483712655e-08,
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)c(ccn3)c4c3ccc(OC)c4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3241837780079999,10000,0.83323196,0.0002493721369292307,2.8533482909000744e-07,2267.123294
c12cccnc1c3ccccc3cc2,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.17907349928799998,10000,0.549877368,0.00013774884560615382,1.090715801761481e-06,4680.804706
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.414194342692,10000,0.913761732,0.00031861103284,1.3741461067576906e-07,
OCC[P+](CCCC)(CCCC)CCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.24721852869408997,10000,0.8963142339999999,0.00019016809899545382,1.6948761350074024e-07,
CCCCCCCC[P+](CCO)(CCCCCCCC)CCCCCCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.41540632946208994,10000,0.94458728,0.0003195433303554538,8.636943621694433e-08,
CCCC[P+](CCCC)(CCCC)CCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.25925491420209,10000,0.907448768,0.00019942685707853078,1.497101487547442e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)N)C[C@@H]4CC[N@]1C[C@@H]4CC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.325215412484,10000,0.8690844280000001,0.0002501657019107692,2.173960351469896e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.310168127944,10000,0.858473072,0.00023859086764923076,2.3746551455317088e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)O)C[C@@H]4CC[N@+]1(C[C@@H]4C=C)Cc5cc(C[N@+]6(CC[C@H]7C[C@@]6([H])[C@@H](c(ccn8)c9c8ccc(OC)c9)O)C[C@@H]7C=C)cc(C[N@+]%10(CC[C@H]%11C[C@@]%10([H])[C@@H](c(ccn%12)c%13c%12ccc(OC)c%13)O)C[C@@H]%11C=C)c5,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.08962011357227,10000,0.95466143,0.0008381693181325154,6.914405202117682e-08,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OCc4cc(CO[C@@H]([C@]5([H])C[C@@H]6CC[N@]5C[C@@H]6C=C)c(ccn7)c8c7ccc(OC)c8)cc(CO[C@@H]([C@]9([H])C[C@@H]%10CC[N@]9C[C@@H]%10C=C)c(ccn%11)c%12c%11ccc(OC)c%12)c4)C[C@@H]%13CC[N@]1C[C@@H]%13C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.086598284216,10000,0.92403297,0.0008358448340123078,1.1718614476272165e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OCc4cc(CO[C@@H]([C@]5([H])C[C@@H]6CC[N@]5C[C@@H]6C=C)c(ccn7)c8c7ccc(O)c8)cc(CO[C@@H]([C@]9([H])C[C@@H]%10CC[N@]9C[C@@H]%10C=C)c(ccn%11)c%12c%11ccc(O)c%12)c4)C[C@@H]%13CC[N@]1C[C@@H]%13C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.044551334024,10000,0.92659837,0.0008035010261723077,1.132442849037081e-07,
Cc1nc(NS(CC2(CCC3CC2=O)C3(C)C)(=O)=O)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.322135113564,10000,0.850296678,0.00024779624120307693,2.525637201827113e-07,
O=C1CC2CCC1(CS(Nc3cccc(NS(CC4(CCC5CC4=O)C5(C)C)(=O)=O)n3)(=O)=O)C2(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5371967278399998,10000,0.90405858,0.0004132282521846153,1.5280058710006797e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(C(C)(C)C)=O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.408241292884,10000,0.8915698520000002,0.0003140317637569231,1.7566796274509166e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(CCCCCCCCCCC)=O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.506350843332,10000,0.919983598,0.00038950064871692304,1.2633223082357928e-07,
[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(C45CC6CC(CC(C5)C6)C4)=O)C[C@@H]7CC[N@]1C[C@@H]7C=C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.486288243076,10000,0.918267242,0.0003740678792892308,1.2931878122903077e-07,
CC1(CCCC(N1[O])(C)C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.156138839196,10000,0.6509308319999999,0.00012010679938153845,7.499573223967567e-07,6305.147059
CC1(CC(CC(C)(N1[O])C)OCc2cc(COC(CC3(C)C)CC(C)(N3[O])C)cc(COC(CC4(C)C)CC(C)(N4[O])C)c2)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.63044821164,10000,0.906877456,0.0004849601628,1.473091345059396e-07,
N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.6571720234480001,10000,0.939581042,0.0005055169411138462,9.369792886024559e-08,944638.8235
CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.62030554655,10000,0.929696306,0.00047715811273076926,1.0978670103966709e-07,
Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.43816197994399997,10000,0.916111752,0.00033704767687999995,1.3326556566152506e-07,
O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7523994469340001,10000,0.94427724,0.0005787688053338462,8.596084636682101e-08,2763806.118
FC(F)(c1cc(C(F)(F)F)cc(c(c2)c(O)c(c(c(O)c(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c4)c5c4cccc5)c6c2cccc6)c1)F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7101115184560001,10000,0.935285958,0.0005462396295815385,1.0042527042734971e-07,584540.7565
Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.802272333644,10000,0.917131362,0.0006171325643415384,1.293813914942757e-07,1149236.1
O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.339033012404,10000,0.841298882,0.00026079462492615386,2.692061666204236e-07,
CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.47424533270799996,10000,0.925694634,0.0003648041020830769,1.1704984198456864e-07,
O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.6203209997479999,10000,0.89578334,0.00047716999980615377,1.6603469652254985e-07,
