,solute_smiles_1,solvent,membrane,solvent_smiles,solvent_viscosity,solvent_density,permeance,solute_diffusivity_1,solute_density_1,solute_mw_1,solute_solubility_1,solute_rejection_1,solute_molar_volume_1,solute_permeance_1,solute_cost_1,bnf_binary_energy,bnf_binary_recovery,bnf_binary_no_stages,bnf_binary_total_area,bnf_binary_productivity,bnf_binary_cost_EUR,bnf_binary_cost_USA,bnf_binary_cost_IND,bnf_binary_cost_CHN,bnf_binary_cost_membrane,bnf_binary_cost_waste
56,[Pd].O=C(/C=C/c1ccccc1)\C=C\c2ccccc2.O=C(/C=C/c3ccccc3)\C=C\c4ccccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.574112416136,10000,0.949737076,0.0004416249354892,7.768171575897624e-08,62370.58824,4363496.362670383,0.808849480178309,2,600.0,0.0046589730058270605,3687.9090184052307,3687.5417574613725,3687.5066070740068,3687.471456686641,2.4485464068545992,3684.9162470353654
57,Cl[Pt]([S](C)C)(Cl)=C1N(c2c(C(C)C)cccc2C(C)C)CCN1c3c(C(C)C)cccc3C(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.717225016868,10000,0.964323294,0.0005517115514369,5.451218302038392e-08,,4107814.0205254224,0.8591946341948661,2,600.0,0.0049489610929624285,,,,,2.305071993649845,
58,O=C(/C=C/c1ccccc1)/C=C/c2ccccc2.O=C(/C=C/c3ccccc3)/C=C/c4ccccc4.O=C(/C=C/c5ccccc5)/C=C/c6ccccc6.[Pd].[Pd],Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.914120367204,10000,0.974319914,0.0007031695132338,3.894699734315659e-08,81746.86306,3939117.0725230626,0.8959905734523504,2,600.0,0.005160905703085539,2375.060465873236,2374.7289235196317,2374.6971917432143,2374.665459966797,2.2104088447557024,2372.3587615936017
59,[H][Rh]([C]=O)([C]=O)[C]=O,Toluene,DM300,Cc1ccccc1,0.00059,867.0,7.222222222222223e-13,1e-09,1300,0.187898072892,10000,0.759949086,0.0001445369791476,6.51366948476468e-07,,13815485.859936243,0.2554677989965508,3,2520.0,0.0020242781787155268,,,,,5.635446616476893,
60,CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O,Toluene,DM300,Cc1ccccc1,0.00059,867.0,7.222222222222223e-13,1e-09,1300,3.448453774686563,10000,1.0,0.0026526567497588,0.0,2953060.518,3529411.7647065907,0.9999999999997992,2,600.0,0.00831999999999833,1.8113154109652894,1.514256587435818,1.4858252148867925,1.4573938423377673,1.3711191842611432,1.482726851593528e-07
61,Cl[Ru]12([P](C3CCCCC3)(CC(OC(C)(C)O4)C4C[P]1(C5CCCCC5)C6CCCCC6)C7CCCCC7)([N]8=C(NC9=C8C=CC=C9)C(C)[NH2]2)Cl,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.8553129063039998,10000,0.98664334,0.0006579330048492,2.015636300569542e-08,,3738308.099755619,0.9441200860187546,2,600.0,0.005438131695468027,,,,,2.097726250829354,
62,Cl[Ru]1([N]2=C(C(C3=CC=CC=C3)(O1)C4=CC=CC=C4)C=CC=C2)(=CC5=CC=CC=C5)=C6N(CCN6C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7932372900720001,10000,0.975381828,0.0006101825308246,3.7366660727492224e-08,,3921501.2244244027,0.9000154692604817,2,600.0,0.005184089102940374,,,,,2.200523831000524,
63,Cl[Ru](Cl)([P](C1CCCCC1)(C2CCCCC2)C3CCCCC3)([P](C4CCCCC4)(C5CCCCC5)C6CCCCC6)=Cc7ccccc7,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.822352980224,10000,0.99668526,0.0006325792155569,4.979783700372025e-09,,3580416.286579188,0.9857545833247126,2,600.0,0.005677946399950344,,,,,2.009126330102409,
64,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/OS(=O)(C(F)(F)F)=O)c(C(C)C)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.734206442372,10000,0.956248368,0.0005647741864399,6.710920833748918e-08,,4247953.778849536,0.830849851116258,2,600.0,0.004785695142429646,,,,,2.3837104691250453,
65,O=S(O/[Au]=C1N(c2c(C(c3ccccc3)c4ccccc4)cccc2C(c5ccccc5)c6ccccc6)C=CN\1c7c(C(c8ccccc8)c9ccccc9)cccc7C(c%10ccccc%10)c%11ccccc%11)(C(F)(F)F)=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.230331642884,10000,0.996512512,0.0009464089560646,5.237038432609187e-09,,3583089.6481312737,0.9850191067774745,2,600.0,0.005673710055038253,,,,,2.0106264688165334,
66,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\O)c(C(C)C)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.602257157504,10000,0.929718072,0.0004632747365415,1.098277611779775e-07,,4733313.290907388,0.7456535301573679,2,600.0,0.004294964333706439,,,,,2.656066669407211,
67,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\CC(C)=O)c(C(C)C)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.642288457632,10000,0.942755952,0.0004940680443323,8.865619489094108e-08,,4489954.233135644,0.7860685391087052,2,600.0,0.004527754785266142,,,,,2.5195073836976523,
68,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)CC2CC45CC6CC(CC(C5)C6)C4)=[Au]/CC(C)=O)c(C(C)C)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7924293082080001,10000,0.959622062,0.0006095610063138,6.175895452957796e-08,,4188983.141795363,0.8425461848942192,2,600.0,0.004853066024990702,,,,,2.3506194958623663,
69,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/[O+](/[Au]=C4N(c5c(C(C)C)cccc5C(C)C)C=CN/4c6c(C(C)C)cccc6C(C)C)[H])c(C(C)C)ccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.18751102677609,10000,0.990767812,0.0009134700205969,1.3890710888248128e-08,,3672841.439015678,0.9609485798144788,2,600.0,0.005535063819731398,,,,,2.0609900779073596,
70,O[Fe]12(n3c(c4n1c(N[P]2(C(C)(C)C)C(C)(C)C)ccc4)cccc3)O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.4051268512659999,10000,0.71148328,0.0003116360394353,5.395049687354637e-07,,17250640.914047785,0.20459597891413775,3,2520.0,0.0011223550843289843,,,,,10.16408422996603,
71,CCCCCCCC[P](CCCCCCCC)(CCCCCCCC)[Co]([C]=O)([C]=O)[C]=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5132907771219999,10000,0.924255424,0.0003948390593246,1.1921506163952452e-07,,4838092.042628488,0.7295048820088977,2,600.0,0.004201948120371252,,,,,2.7148625557144017,
72,CC1(C)c2c(Oc3c1cccc3[P](c4ccccc4)(c5ccccc5)[Pd+]67O[C-](C)C=C(O7)C)c([P]6(c8ccccc8)c9ccccc9)ccc2,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7831409293679998,10000,0.949489626,0.0006024160995138,7.765689132085955e-08,,4367949.494799607,0.8080248567223428,2,600.0,0.004654223174720694,,,,,2.451045251764278,
73,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)C(CC(CCCC)CC)CN2c4c(C)cc(C)cc4C)cccc1)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7382656690080001,10000,0.967538952,0.0005678966684676,4.949940593600625e-08,,4052973.613533875,0.8708203164511876,2,600.0,0.005015925022758841,,,,,2.274298670990898,
74,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCC45CC6CC(CC(C5)C6)C4)cc3C)c7c(C)cc(OCC89CC%10CC(CC(C9)C%10)C8)cc7C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.926349398632,10000,0.975576746,0.0007125764604861,3.701636288720378e-08,,3918277.505923729,0.900755946808272,2,600.0,0.005188354253615647,,,,,2.1987148632151796,
75,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCCOCCOC)cc3C)c4c(C)cc(OCCOCCOC)cc4C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.8342351567280001,10000,0.952491732,0.0006417193513292,7.28537286568252e-08,,4314349.758066479,0.818063430788612,2,600.0,0.004712045361342405,,,,,2.4209681228112165,
76,CC(C)Oc1ccc(c2c(C)cccc2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7161874186880001,10000,0.964442202,0.0005509133989907,5.4328099363702544e-08,,4105776.3209825144,0.8596210530683006,2,600.0,0.004951417265673412,,,,,2.3039285523634674,
77,CC(C)Oc1ccc(c2cc(C(C)(C)C)c(OCCCC)c(C(C)(C)C)c2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.8863544840119999,10000,0.96679296,0.0006818111415476,5.054569926181728e-08,,4065653.008235456,0.8681045228298249,2,600.0,0.005000282051499791,,,,,2.281413627383035,
78,O=C(C(F)(F)F)O[Pd]OC(C(F)(F)F)=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3318735638,10000,0.80487972,0.0002552873567692,3.416117439567521e-07,46934.11765,10761771.803682143,0.3279582422941075,3,2520.0,0.0017990852148705328,6018.678309931483,6017.77252747134,6017.685835420699,6017.599143370058,6.340840066250755,6010.995237770829
79,CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7481123688920001,10000,0.94850741,0.0005754710529938,7.927237973596183e-08,,4385590.600099853,0.8047745643712214,2,600.0,0.004635501490778235,,,,,2.460944438426926,
80,CC1(c2c(Oc3c1cccc3[P](c4ccccc4)([Pd][P]5(c6ccccc6)c7ccccc7)c8ccccc8)c5ccc2)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.684096324904,10000,0.950846896,0.0005262279422338,7.569709887453816e-08,,4343646.671342693,0.8125457781801766,2,600.0,0.004680263682317818,,,,,2.4374078871130944,
81,c1([P]([Pd]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)[P](c8ccccc8)(c9ccccc9)c%10ccccc%10)(c%11ccccc%11)c%12ccccc%12)ccccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.1542680344400005,10000,0.9979614,0.0008878984880307,3.060028812467902e-09,52747.91529,3560715.128903628,0.9912086861586752,2,600.0,0.00570936203227397,119.4012650080465,119.1015714846971,119.07288794615872,119.04420440762033,1.998071159012992,116.95909354545635
82,O=C1[Co](C2=O)([C]=O)([C]=O)([C]=O)[Co]12([C]=O)([C]=O)[C]=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3418257069599999,10000,0.756730346,0.0002629428515076,4.433483475365347e-07,5817.172941,13793540.777476486,0.2558742400986025,3,2520.0,0.0014036529742551907,1067.1804689521205,1066.0195126033495,1065.9083979693087,1065.7972833352678,8.127159506147597,1057.332948387893
83,CCCCCCCC[P](CCCCCCCC)([Co]12([C]=O)([C]=O)[Co](C2=O)([C]=O)([C]=O)([P](CCCCCCCC)(CCCCCCCC)CCCCCCCC)C1=O)CCCCCCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.026581554244,10000,0.976689552,0.0007896781186492,3.5281777606707e-08,,3899896.4237449453,0.9050014106058493,2,600.0,0.005212808125089691,,,,,2.1884004435429207,
84,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3260565206519999,10000,0.82393995,0.0002508127081938,3.0353325819273057e-07,,9725795.79636096,0.36289182279834215,3,2520.0,0.0019907208564937627,,,,,5.730442606173682,
85,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.6950807910319999,10000,0.9398499,0.000534677531563,9.315796660836699e-08,699563.4824,4543387.4193074005,0.7768238626773128,2,600.0,0.004474505449021322,50248.056902560835,50247.67450078638,50247.63790127661,50247.601301766845,2.5494910539321283,50244.94075013155
86,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.86292864102,10000,0.8162298719999999,0.000663791262323,3.003641474912175e-07,66572.65882,10135914.244297488,0.3482085265955704,3,2520.0,0.0019101724887528432,7795.581471473066,7794.728365357504,7794.646714937203,7794.565064516902,5.972084552687987,7788.345213171575
87,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.8253491781962701,10000,0.95900792,0.0006348839832279,6.267924290548484e-08,1449383.765,4199675.188530128,0.8404011277693989,2,600.0,0.004840710495951738,68815.2625828833,68814.90911022159,68814.87527950479,68814.84144878799,2.3566192654137517,68812.38217079575
88,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.603336073904,10000,0.855928134,0.0004641046722338,2.354457674273369e-07,28240.82635,8175601.417391843,0.4317005666638559,3,2520.0,0.002368185965698867,2329.386744475429,2328.698631356132,2328.6327723447143,2328.5669133332963,4.817067484682915,2323.549997813966
89,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.4971019849479999,10000,0.907580018,0.0003823861422676,1.4719174216046965e-07,,5168494.675549024,0.6828703493500204,2,600.0,0.003933333212256118,,,,,2.9002657536118286,
90,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n(c5c6cccc5)c7c6cccc7)c(n(c8c9cccc8)c%10c9cccc%10)c1n(c%11c%12cccc%11)c%13c%12cccc%13,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.7882688450240001,10000,0.935478114,0.0006063606500184,9.98752411348591e-08,5977001.882,4624655.217230049,0.7631729499653024,2,600.0,0.0043958761918001426,463697.451094316,463697.06185250194,463697.0245983349,463696.9873441679,2.595093927879457,463694.27920311247
91,CC[C@@H]1CN2CCC1CC2[C@H](Oc3c4ccccc4c(O[C@@H](C5CC6CCN5C[C@@H]6CC)c7c8cc(OC)ccc8ncc7)nn3)c9c%10cc(OC)ccc%10ncc9,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.778420654208,10000,0.907446408,0.0005987851186215,1.4534533053710797e-07,177057.5718,5171273.031391534,0.6825034654486529,2,600.0,0.003931219960984241,20595.07794289491,20594.642694081434,20594.601036604236,20594.55937912704,2.9018248091603422,20591.531145421555
92,Ic1c(O[Na])c(I)cc2c1OC3C(C(C(I)=CC3=C2c4c(Cl)c(Cl)c(Cl)c(Cl)c4C(O[Na])=O)=O)I,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,1.0174787145080002,10000,0.963348254,0.0007826759342369,5.57699530389351e-08,143666.8235,4124565.101015935,0.8557051903088015,2,600.0,0.004928861896178697,6059.347307059744,6059.000156163742,6058.966930500428,6058.933704837114,2.314471748923361,6056.518410385722
93,Oc(c1c2c(O)ccc3c2cccc3)ccc4c1cccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.286099379688,10000,0.841532426,0.0002200764459138,2.7054472582722257e-07,10091.93788,8844956.502085865,0.3990309917152852,3,2520.0,0.002188970011695279,956.263055945535,955.5186054399428,955.4473544014538,955.3761033629647,5.211451756808471,949.9484415583275
94,C[n+](c(cccc1)c1c2c3c(C)cc(C)cc3C)c4c2cccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.31217467612409,10000,0.865592722,0.0002401343662493,2.2413532458989733e-07,147668.1318,7749914.574464529,0.45541298949733816,3,2520.0,0.002498265542385398,11041.964097486089,11041.311813009404,11041.249383142,11041.186953274593,4.566252633880581,11036.431258284449
95,C1OCCOCCOCCOCCOCCOC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.264157288488,10000,0.44485273,0.0002031979142215,1.4714009193315283e-06,27551.47294,480743697.46471024,0.007341566375844094,5,30720.0,3.964445842955811e-05,19750.076225882593,19709.61363134598,19705.74097378307,19701.86831622016,287.75047169127333,19402.366331924193
96,c12c(OCCOCCOc3c(OCCOCCO2)cccc3)cccc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.360157288488,10000,0.6401358140000001,0.0002770440680676,7.268080221476122e-07,3336.032,41193100.75042176,0.08567968180132071,4,10200.0,0.00046448467498880696,585.9485685592629,582.4814825794357,582.149649267835,581.8178159562344,24.559931096381863,556.2509423970645
97,Oc1ccc(C2(c3ccc(O)cc3O4)c5c(C(O2)=O)cccc5)c4c1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.332068473484,10000,0.8448924080000001,0.0002554372872953,2.625509514275193e-07,56140.84,8684672.238083823,0.40639550554697834,3,2520.0,0.0022293696304291383,5131.357587684154,5130.626627770782,5130.556667911086,5130.48670805139,5.117012207102918,5125.157403856246
98,Fc1c(B(c2c(F)c(F)c(F)c(F)c2F)c3c(F)c(F)c(F)c(F)c3F)c(F)c(F)c(F)c1F,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5119853537,10000,0.852564512,0.0003938348874615,2.4343099226738337e-07,124682.1882,8327990.8829423115,0.4238011081322086,3,2520.0,0.002324851793182402,10600.794353563662,10600.093414331015,10600.02632773779,10599.959241144566,4.906855416118735,10594.848812617976
99,c12ccccc1c([N]C3[N]C([N]4)c5ccccc53)[nH]c2[N]C([N]6)c7ccccc7C6[N]c8[nH]c4c9c8cccc9,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.5181967427040002,10000,0.88082495,0.000398612879003,1.9295379331980122e-07,22458.15765,7118118.592786486,0.49583492023897924,3,2520.0,0.002720008705310972,1432.298080538684,1431.698972223791,1431.6416318240158,1431.5842914242405,4.193998199629367,1427.2162947701208
100,N=C(N(C)C)N(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.1151109474159999,10000,0.674776774,8.85468826276923e-05,6.891857496787742e-07,37.93574266,20544802.445359584,0.17179098091074924,3,2520.0,0.0009423962381389672,26.097977210515438,24.36878967136434,24.20328987388783,24.037790076411323,12.105005465193955,11.430578329219689
101,OC[C@H]1N(C(OC(C)(C)C)=O)CCC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.201136493468,10000,0.6065578220000001,0.0001547203795907,8.75906244702817e-07,3054.416471,50518076.711170375,0.06986433361041774,4,10200.0,0.0003787468815021235,671.8084148506009,667.5564767274108,667.1495255539041,666.7425743803975,30.11961859014399,635.3880694706471
102,CCCC[N+](CCCC)(CCCC)CCCC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.24228422657209,10000,0.8900033879999999,0.0001863724819785,1.808708805005176e-07,455.4114824,6758675.967079953,0.5222046125449544,3,2520.0,0.00286466530310375,30.867825674631355,30.298970447402123,30.244525557667313,30.190080667932502,3.9822144669712802,26.042654121765935
103,S=c1c(NC[C@H]2NCCC2)c(NCc3ccccc3)c1=S,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.317102039608,10000,0.8657115000000001,0.0002439246458523,2.238007666587714e-07,,7744812.825806974,0.45571298417249145,3,2520.0,0.002499911227460525,,,,,4.563246681618641,
104,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3852001563439999,10000,0.877694404,0.0002963078125723,2.005959454487549e-07,,7244147.718843339,0.487208696134846,3,2520.0,0.0026726877045111556,,,,,4.2682546089450195,
105,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.628190910012,10000,0.939618692,0.0004832237769323,9.372436413742013e-08,,4547650.879412772,0.7760955839164213,2,600.0,0.004470310563358587,,,,,2.551883465671275,
106,N[C@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.32319976242,10000,0.8347379659999999,0.0002486152018615,2.8243547362794684e-07,,9176878.441386318,0.384598290938319,3,2520.0,0.002109796338861636,,,,,5.407020290501395,
107,NC1CCCCC1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.0991047994159999,10000,0.31191089,7.623446108923076e-05,2.770199612851919e-06,,23011221675.083508,0.00015337785253390177,8,3318960.0,8.279409458756781e-07,,,,,13778.412180092106,
108,c1cccnc1,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.0790421991599999,10000,0.2595770886,6.080169166153846e-05,3.5582362374444087e-06,77.32790224,148274489711.3581,2.3803229885171025e-05,10,22124760.0,1.2850049191122076e-07,107292.24924676084,94812.47969605487,93618.04630671337,92423.61291737188,88775.62601808445,23.49937300978057
109,CN(C)CCN(C)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.116131348512,10000,0.5372320260000001,8.93318065476923e-05,1.1872406511262266e-06,91.19605313,199841987.01241887,0.01766101217001286,5,30720.0,9.536946571806946e-05,170.95996892042143,154.13993501354284,152.5300967848317,150.92025855612053,119.61597485272509,26.419257354202994
110,CCN(CC)CC,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.1011204494799999,10000,0.566842924,7.778496113846153e-05,1.0725634102559676e-06,45.42153622,63878728.24079638,0.055251753782596606,4,10200.0,0.00029952950756494725,58.18786984888964,52.811410221955946,52.296831577793974,51.782252933632,38.08543507379445,12.135337836173642
111,CN(c1ccncc1)C,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.12208439832,10000,0.3559621679999999,9.391107563076924e-05,2.2720727227590344e-06,704.2741176,2557019137.0555,0.0013802836723271956,7,368760.0,7.451106340221732e-06,2071.078294634563,1855.8625172657253,1835.264307550556,1814.6660978353866,1531.0091001480657,221.15208544818637
112,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5cccc3c5O)ccc4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.4241674592479999,10000,0.8469446999999999,0.0003262826609599,2.55974335075848e-07,111366.2,8588085.586209102,0.41096606796437535,3,2520.0,0.002254442429976002,9982.391404668126,9981.668574131287,9981.59939233073,9981.530210530174,5.060103314845726,9976.260176234333
113,[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,3.318920273648001,10000,0.9490578,0.0025530155951138,7.659059483712655e-08,,4375881.534601056,0.8065601723442576,2,600.0,0.004645786592702925,,,,,2.455496262133169,
114,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)c(ccn3)c4c3ccc(OC)c4,Toluene,SM122,Cc1ccccc1,0.00059,867.0,5e-13,1e-09,1300,0.3241837780079999,10000,0.83323196,0.0002493721369292,2.853348290900075e-07,2267.123294,9251839.478189863,0.3814821661169177,3,2520.0,0.002092702168412806,236.34325968207048,235.56456319265615,235.4900344857485,235.4155057788409,5.451187362080537,229.73816234062681
