,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,id_original,loss_weight,rejection_mcmpnn_combi_v42a_fold2
1386,2106,2106,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,-0.014820249,144.177,1.817,144.177,1.817,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0068168656507939,0,0,0,0,2106,0.259995230922759,0.051657736
1387,4758,4758,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1=CNC2=CC(=CC(=C21)F)F,C1=CNC2=CC(=CC(=C21)F)F,Unknown,0.509531594,153.13099999999994,2.4461000000000004,153.13099999999994,2.4461000000000004,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.308504395514209,0,0,0,0,4758,0.3852095481061401,0.5607883
1388,6050,6050,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.292597149,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1497196996402401,0,0,0,0,6050,0.2674343563687215,0.037912786
1389,5096,5096,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.24,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1186153432294271,0,0,0,0,5096,0.2388790049660588,0.26600468
1390,1527,1527,Methanol,0.082560213,20.0,150,59.0,0.0,0,1,21.0,CO,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.992562205,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,2.0737710302044707,0,0,0,0,1527,11.391024252700056,1.0
1391,3657,3657,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,COc1ncc(Br)cn1,COc1ncc(Br)cn1,Unknown,-0.04485967,189.012,1.2477,189.012,1.2477,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0194734162395425,0,0,0,0,3657,0.260302828769987,-0.12106496
1392,292,292,Ethanol,0.195522762,30.0,300,87.0,-8.0,0,0,21.0,C(C)O,Fc1c(B(c2c(F)c(F)c(F)c(F)c2F)c3c(F)c(F)c(F)c(F)c3F)c(F)c(F)c(F)c1F,Fc1c(B(c2c(F)c(F)c(F)c(F)c2F)c3c(F)c(F)c(F)c(F)c3F)c(F)c(F)c(F)c1F,organocatalyst,-0.039675383,511.9800000000001,4.2893,511.9800000000001,4.2893,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,0,1,DE,-0.0173152815207813,0,0,0,0,292,0.260302828769987,-0.07414478
1393,2686,2686,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,BrC1=CN=C(Br)C=C1,BrC1=CN=C(Br)C=C1,Unknown,0.2,236.894,2.6066000000000003,236.894,2.6066000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.0963674839157623,0,0,0,0,2686,0.2483448069446419,0.14302039
1394,4492,4492,Methanol,0.45,30.0,150,59.0,0.0,0,1,25.0,CO,OC(C)COC(C)COC(C)CO,OC(C)COC(C)COC(C)CO,Unknown,0.883,192.255,0.1697000000000002,192.255,0.1697000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,0,1,DE,0.9281179926938746,0,0,0,0,4492,0.6723935648026179,0.7897539
1395,5862,5862,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,Unknown,1.0,354.4050000000001,5.8044000000000056,354.4050000000001,5.8044000000000056,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0,5862,0.6514881953619788,0.97464
1396,4049,4049,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,OCC1=C(N=C(N1CC2=CC=C(C3=C(C4=NN=NN4)C=CC=C3)C=C2)CCCC)Cl,OCC1=C(N=C(N1CC2=CC=C(C3=C(C4=NN=NN4)C=CC=C3)C=C2)CCCC)Cl,Unknown,1.0,422.9200000000002,4.266800000000004,422.9200000000002,4.266800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0,4049,0.7450344208339257,0.9971411
1397,3579,3579,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC(C)(C)OC(=O)N1CCC(C1)O,CC(C)(C)OC(=O)N1CCC(C1)O,Unknown,0.94,187.239,0.9881,187.239,0.9881,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.2146701649892326,1,0,0,0,3579,0.7077826997922292,0.92401195
1398,5323,5323,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,-0.073746807,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0313061635314584,0,0,0,0,5323,0.260302828769987,-0.11397797
1399,1287,1287,Ethyl acetate,0.022133376,30.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.98792531,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.883568599430891,0,0,0,0,1287,11.346733914484762,1.0
1400,5451,5451,Ethanol,0.7,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(CC(C(C)(C)C(C4=CC=CC=C4)(C)C)C5=CC=CC=C5)C6=CC=CC=C6,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(CC(C(C)(C)C(C4=CC=CC=C4)(C)C)C5=CC=CC=C5)C6=CC=CC=C6,Unknown,0.955,683.0360000000002,14.489699999999967,683.0360000000002,14.489699999999967,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.3372421683184257,0,0,0,0,5451,0.6270573880359045,0.9943367
1401,3260,3260,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1CCN(C1)c2cc[nH+]cc2,C1CCN(C1)c2cc[nH+]cc2,Unknown,0.94,149.21699999999998,1.1009,149.21699999999998,1.1009,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2146701649892326,0,0,0,0,3260,0.6189137855938797,0.9320053
1402,2459,2459,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,C1=C(C(=CC(=C1Br)F)Br)F,C1=C(C(=CC(=C1Br)F)Br)F,Unknown,-0.26683007,271.886,3.4898,271.886,3.4898,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.1030610480198046,0,0,0,0,2459,0.260302828769987,-0.3223694
1403,1205,1205,Ethyl acetate,1.055498505,30.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,organocatalyst,0.268062584,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.1349331072773431,0,0,0,0,1205,0.6333978130815682,0.27352035
1404,3990,3990,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,Unknown,0.99,336.231,4.508500000000002,336.231,4.508500000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0,3990,0.6460591270672956,0.88745695
1405,3362,3362,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1CC=CC(=O)C1,C1CC=CC(=O)C1,Unknown,0.3,96.129,1.2956,96.129,1.2956,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1542819820333413,0,0,0,0,3362,0.2714534147341577,0.31531233
1406,3972,3972,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,Unknown,0.98,230.263,3.036500000000001,230.263,3.036500000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.6777807052660805,0,0,0,0,3972,0.7326171804866936,0.9691092
1407,1325,1325,Ethyl acetate,2.03638048,20.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,metal_catalyst,0.425943232,498.3050000000002,5.4683000000000055,498.3050000000002,5.4683000000000055,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.2402892808543345,0,0,0,0,1325,1.904105973096555,0.455449
1408,556,556,Acetonitrile,3.30137418,10.0,300,-1.0,0.0,1,1,21.0,C(C)#N,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,-0.065341875,571.6340000000001,6.6882000000000055,571.6340000000001,6.6882000000000055,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,SS150101,1,0,CF,-0.0278964641864284,0,0,1,0,556,1.5804717747271575,-0.020382702
1409,1644,1644,Methanol,1.224106423,10.0,300,-1.0,0.0,1,1,21.0,CO,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,ligand,-0.354766804,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,-0.1321849959872618,1,0,0,0,1644,0.5412932669547185,-0.24402755
1410,6317,6317,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC(OC)=CC(Br)=C1,COC1=CC(OC)=CC(Br)=C1,Unknown,0.77,217.062,2.4663000000000004,217.062,2.4663000000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6363880201078557,0,0,0,0,6317,0.5266196245842661,0.68162924
1411,1592,1592,Methanol,0.252644701,30.0,500,82.0,0.0,0,1,21.0,CO,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.545215367,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3412403213579411,0,0,0,0,1592,4.319539723653177,0.52734345
1412,5283,5283,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3,Unknown,0.97,286.33,4.148600000000003,286.33,4.148600000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.508638306165727,0,0,0,0,5283,0.6352009904779292,0.9595062
1413,1305,1305,Ethyl acetate,2.03638048,30.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,metal_catalyst,0.439831998,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.2509071005642366,0,0,0,0,1305,1.946355303303452,0.40336537
1414,838,838,Acetonitrile,2.530907666,10.0,300,-1.0,0.0,1,1,21.0,C(C)#N,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,0.754459922,564.0770000000002,8.038400000000006,564.0770000000002,8.038400000000006,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.6081124709529915,0,0,0,0,838,2.9034467434923426,0.8220357
1415,3710,3710,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,-0.127040976,218.006,2.0629,218.006,2.0629,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0523248756468568,0,0,0,0,3710,0.259995230922759,-0.06441826
1416,4062,4062,Acetone,6.3,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,Unknown,0.875,759.134,16.02749999999996,759.134,16.02749999999996,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.8996294548824371,0,0,0,0,4062,1.0648384079105104,0.87023675
1417,5523,5523,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.120676244,178.234,3.086400000000001,178.234,3.086400000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0553575783203607,0,0,0,0,5523,0.2171627317873262,0.034199238
1418,2755,2755,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CN(C)C1=CC=CC=C1Br,CN(C)C1=CC=CC=C1Br,Unknown,0.778126652,200.07899999999995,2.5151000000000003,200.07899999999995,2.5151000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6519418629176236,1,0,0,0,2755,0.5310316394557785,0.6987033
1419,2295,2295,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C(=C1)Br,C1=CC2=C(C=CN2)C(=C1)Br,Unknown,-0.182729391,196.047,2.930400000000001,196.047,2.930400000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0732524309106826,0,0,0,0,2295,0.260302828769987,-0.0886184
1420,5922,5922,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,Unknown,0.13475474,222.287,3.527800000000002,222.287,3.527800000000002,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0623591287858814,0,0,0,0,5922,0.259995230922759,0.104432344
1421,5591,5591,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,C#CC1=CC=C(C=C1)Br,C#CC1=CC=C(C=C1)Br,Unknown,-0.03135084,181.032,2.430400000000001,181.032,2.430400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0138273154911084,0,0,0,0,5591,0.259995230922759,-0.088790655
1422,427,427,Petroleum ether,3.650866078,10.0,300,87.0,-8.0,0,0,21.0,CCCCC,c1cccnc1,c1cccnc1,organocatalyst,-0.070274989,79.10199999999999,1.0816,79.10199999999999,1.0816,0.5,cat,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,1,0,0,0,0,GMT-oNF-2,0,1,DE,-0.029900965580712,0,0,0,0,427,0.260302828769987,-0.1336484
1423,1291,1291,Ethyl acetate,0.022133376,30.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,metal_catalyst,0.749445765,603.7570000000002,9.4095,603.7570000000002,9.4095,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.599368366783279,1,0,0,0,1291,9.068843277435874,0.7474086
1424,6051,6051,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,CC1=CC(Br)=C(Br)C=C1C,CC1=CC(Br)=C(Br)C=C1C,Unknown,0.093147195,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0419845602435765,0,0,0,0,6051,0.260302828769987,-0.034382164
1425,4518,4518,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C12C3=C(C=CC=C3)C(C4=C2C=CC=C4)C5=C1C=CC=C5,C12C3=C(C=CC=C3)C(C4=C2C=CC=C4)C5=C1C=CC=C5,Unknown,0.965103967,254.332,4.673800000000004,254.332,4.673800000000004,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4449535442184824,0,0,0,0,4518,0.6325429007249269,1.0
1426,581,581,Acetonitrile,0.45587198,30.0,500,82.0,0.0,0,1,21.0,C(C)#N,Br[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Br[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,0.845055163,536.1250000000003,8.736300000000002,536.1250000000003,8.736300000000002,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.8070289992301971,0,0,0,0,581,6.057520402672192,0.8652562
1427,3474,3474,Acetone,4.81,30.0,150,59.0,0.0,0,1,25.0,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.95,424.5750000000002,1.7901000000000007,424.5750000000002,1.7901000000000007,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.2924298239020633,0,0,0,0,3474,0.7139913199658453,0.91552186
1428,739,739,1-Heptanol,0.153148645,30.0,300,-1.0,0.0,1,1,21.0,CCCCCCCO,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,ligand,0.469927827,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0.5,cat,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,PMPerformance,0,1,DE,0.2748464540490588,1,0,0,0,739,0.9065685552517636,0.5563887
1429,4654,4654,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.223370997,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1092275500262725,0,0,0,0,4654,0.2755116703456742,0.10952088
1430,2920,2920,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.239911336,362.122,4.3086,362.122,4.3086,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1185647465895628,0,0,0,0,2920,0.2859371234721485,0.09776065
1431,1304,1304,Ethyl acetate,2.03638048,30.0,300,-1.0,0.0,1,1,21.0,O(C(C)=O)CC,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],metal_catalyst,0.127929738,327.009,2.633300000000001,327.009,2.633300000000001,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.058950804208517,0,0,0,0,1304,1.216791476129615,0.12097517
1432,3944,3944,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C1NC(=O)c2cc3C(=O)NC(=O)c3cc12,O=C1NC(=O)c2cc3C(=O)NC(=O)c3cc12,Unknown,0.94,216.152,-1.0344000000000002,216.152,-1.0344000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.2146701649892326,1,0,0,0,3944,0.7077826997922292,0.88985795
1433,4265,4265,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,CC(C1=CC=C(C=C1)Br)O,CC(C1=CC=C(C=C1)Br)O,Unknown,-0.033401717,201.063,2.502400000000001,201.063,2.502400000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0146892327569146,0,0,0,0,4265,0.259995230922759,-0.025261402
