id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-NC,membrane_GMT-oNF-2,membrane_NFX,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SB90,membrane_SM122,membrane_SS150101,membrane_SS336,membrane_SeppurePT,membrane_TS40,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
1097,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,30.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.931073446,469.6700000000003,9.5804,469.6700000000003,9.5804,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,1.1553578733850995,cat
1098,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,ligand,-0.045602223,298.41,6.0578000000000065,298.41,6.0578000000000065,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,-0.019781652853109365,cat
1099,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,-0.330915265,265.381,4.456800000000004,265.381,4.456800000000004,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,-0.1244765963707046,cat
1100,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,-0.024853552,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,-0.011085366528369972,cat
1101,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.001119904,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,5.207676772687981e-05,cat
1102,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.002208115,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,-0.0013910365303677174,cat
1103,500,82.0,0.0,0,1,Acetonitrile,0.45587198,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,-0.272881356,469.6700000000003,9.5804,469.6700000000003,9.5804,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,0,1,DE,-0.10512898150489274,cat
1104,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,ligand,-0.043488472,298.41,6.0578000000000065,298.41,6.0578000000000065,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.018903651042592645,cat
1105,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,-0.180429079,265.381,4.456800000000004,265.381,4.456800000000004,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.07240765612208216,cat
1106,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,-0.062276062,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.0266460365250885,cat
1107,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.042407048,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.018453765966162983,cat
1108,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.015525807,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.006354744275908046,cat
1109,300,-1.0,0.0,1,1,Acetonitrile,2.530907666,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,-0.057627119,469.6700000000003,9.5804,469.6700000000003,9.5804,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.024743015180658794,cat
1110,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,CC(C)(C)P(C(C)(C)C)C(C=CC=C1)=C1C2=CC=CC=C2,ligand,0.890672095,298.41,6.0578000000000065,298.41,6.0578000000000065,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,0.9573146284956794,cat
1111,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,0.901836703,265.381,4.456800000000004,265.381,4.456800000000004,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,1.0036490421593285,cat
1112,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,0.88045271,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,0.9188425484659147,cat
1113,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.893385098,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,0.9681275854702551,cat
1114,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.922232956,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,1.1036554525956475,cat
1115,300,59.0,-37.5,0,0,Acetonitrile,0.51909254,10.0,21.0,C(C)#N,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.947457627,469.6700000000003,9.5804,469.6700000000003,9.5804,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,0,1,DE,1.271302384774646,cat
1116,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,30.0,21.0,CCCCCCCO,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,0.323425544,265.381,4.456800000000004,265.381,4.456800000000004,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.16904297491370318,cat
1117,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,30.0,21.0,CCCCCCCO,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,0.104017056,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.04721581492369778,cat
1118,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,30.0,21.0,CCCCCCCO,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.011376205,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.004529870863821017,cat
1119,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,30.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.146610815,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.06834425765230336,cat
1120,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,30.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.406012378,469.6700000000003,9.5804,469.6700000000003,9.5804,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.22549206915046566,cat
1121,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,30.0,21.0,CCCCCCCO,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,0.087110065,265.381,4.456800000000004,265.381,4.456800000000004,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.039106105689020315,cat
1122,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,30.0,21.0,CCCCCCCO,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,-0.068895871,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.02934151146959169,cat
1123,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,30.0,21.0,CCCCCCCO,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.166376995,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.06721113060254681,cat
1124,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,30.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.044402133,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.01928338188109735,cat
1125,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,30.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.078514589,469.6700000000003,9.5804,469.6700000000003,9.5804,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.03504049343155475,cat
1126,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,10.0,21.0,CCCCCCCO,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,0.27133608,265.381,4.456800000000004,265.381,4.456800000000004,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.13687712795907028,cat
1127,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,10.0,21.0,CCCCCCCO,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,0.027491023,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.011660039373956013,cat
1128,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,10.0,21.0,CCCCCCCO,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.069679254,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,-0.029659387656539922,cat
1129,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,10.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.044402133,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.01927059184285735,cat
1130,300,87.0,-8.0,0,0,1-Heptanol,0.099610805,10.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.333863837,469.6700000000003,9.5804,469.6700000000003,9.5804,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,0,1,DE,0.1757855172012983,cat
1131,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,10.0,21.0,CCCCCCCO,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,CN(C)C1=CC=C(P(C(C)(C)C)C(C)(C)C)C=C1,ligand,0.288552089,265.381,4.456800000000004,265.381,4.456800000000004,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.14724688260678456,cat
1132,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,10.0,21.0,CCCCCCCO,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,C1(C2=CC=CC=C2)=C(P(C3CCCCC3)C4CCCCC4)C=CC=C1,ligand,0.026144524,350.4860000000001,7.126200000000006,350.4860000000001,7.126200000000006,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.011059764432801215,cat
1133,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,10.0,21.0,CCCCCCCO,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)C(C=CC=C1)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,-0.04613683,393.5550000000002,7.192200000000008,393.5550000000002,7.192200000000008,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,-0.020003434908327674,cat
1134,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,10.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,ligand,0.031683168,476.72900000000044,10.496399999999992,476.72900000000044,10.496399999999992,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.013534245757225416,cat
1135,300,-1.0,0.0,1,1,1-Heptanol,0.153148645,10.0,21.0,CCCCCCCO,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C([O])=CC=C2OC,ligand,0.365163572,469.6700000000003,9.5804,469.6700000000003,9.5804,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,0,1,DE,0.19665459434167853,cat
1136,300,-1.0,0.0,1,1,Octene-mix,0.141256072,60.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.918867925,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,1,0,CF,1.085487204937616,cat
1137,300,-1.0,0.0,1,1,Octene-mix,0.139325755,60.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.895283019,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,1,0,CF,0.9758552476757979,cat
1138,300,-1.0,0.0,1,1,Octene-mix,0.139822578,60.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.93490566,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,1,0,CF,1.1798357298035391,cat
1139,300,-1.0,0.0,1,1,Octene-mix,0.139009474,60.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.919559748,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PMPerformance,1,0,CF,1.0891608911708708,cat
1140,300,-1.0,0.0,1,1,Octene-mix,0.082026065,40.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.378238994,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SS150101,1,0,CF,0.20567858847579035,cat
1141,300,-1.0,0.0,1,1,Octene-mix,0.096193707,40.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.237106918,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SS150101,1,0,CF,0.11696742303008993,cat
1142,300,-1.0,0.0,1,1,Octene-mix,0.096181074,40.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.329559748,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SS150101,1,0,CF,0.17299262689872055,cat
1143,300,-1.0,0.0,1,1,Octene-mix,0.102522128,40.0,21.0,C(CCC=C)CCC.C(CCCCO)CCCC.C(CCCC=O)CCCC,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,ligand,0.289937107,280.436,6.466400000000006,280.436,6.466400000000006,127.733,4.0025,3.6435,769.5,5.3195,15.675,3.075,4.825,165.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SS150101,1,0,CF,0.14809198453766095,cat
1144,300,87.0,-8.0,0,0,Methanol-mix,0.383838384,30.0,21.0,CO.CCCCC(=O)OC,CC(C)(C)P(CC1=CC=CC=C1CP(C(C)(C)C)C(C)(C)C)C(C)(C)C,CC(C)(C)P(CC1=CC=CC=C1CP(C(C)(C)C)C(C)(C)C)C(C)(C)C,ligand,0.966,394.5640000000002,8.844400000000004,394.5640000000002,8.844400000000004,58.95976,0.1164,0.6026,823.96,23.704,15.356,9.868,17.148,69.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.4559319556497239,cat
